4.73911,4.82013
3.95967,4.0542
3.95666,4.04722
4.03027,4.10683
3.95379,4.04515
3.95891,4.0503
3.95478,4.04821
3.95814,4.04811
3.9461,4.03276
3.94787,4.03481



2.73044,2.7642
1.7753,1.8081
1.75901,1.79184
1.8116,1.84407
1.74993,1.78285
1.75349,1.7873
1.77236,1.80427
1.75207,1.78384
1.7738,1.8072
1.75435,1.7886



3.43762,3.48135
2.94027,2.98324
2.98338,3.02661
2.94925,2.99495
2.95838,3.00372
2.91324,2.95841
2.9112,2.95723
3.02153,3.06689
2.93569,2.97888
2.92123,2.96432



9.02397,9.12939
6.18539,6.29024
6.25573,6.35747
6.2852,6.38904
6.16643,6.27261
6.16985,6.2718
7.03548,7.13705
6.15655,6.25799
6.28644,6.39254
6.16648,6.27197



2.28452,2.31953
2.07195,2.10637
2.06924,2.10466
2.07787,2.11318
2.09542,2.12983
2.06454,2.09839
2.07227,2.10782
2.09535,2.13059
2.08146,2.11659
2.09561,2.12961



2.3433,2.37226
1.74772,1.77698
1.72769,1.75497
1.72685,1.75656
1.73435,1.76827
1.72906,1.75866
1.73231,1.75944
1.81645,1.84616
1.73227,1.7621
1.73687,1.7653



10.7799,10.9743
9.77836,9.97361
9.55967,9.73739
9.44573,9.64021
9.45221,9.64676
9.74229,9.93646
9.73009,9.9244
10.1671,10.3457
9.4261,9.6193
9.57393,9.76264



4.50528,4.56079
3.56907,3.62305
3.60779,3.66176
3.61257,3.66525
3.58759,3.64143
3.61061,3.66326
3.61501,3.66742
3.5427,3.59614
3.54855,3.60167
3.54005,3.59484



13.0113,13.1483
12.013,12.1411
12.1236,12.2586
12.0702,12.2058
12.1307,12.2611
12.057,12.1844
12.0717,12.2008
12.0642,12.1974
12.1196,12.2531
11.9794,12.1136



12.7469,12.8677
9.6952,9.81156
9.77937,9.89928
9.66861,9.7842
9.67199,9.79093
9.80472,9.92543
9.69606,9.81613
9.73882,9.85434
9.67801,9.79669
9.7329,9.85271



6.33678,6.40793
5.50683,5.57569
5.5049,5.57567
5.49997,5.56974
5.49903,5.57054
5.50455,5.57377
5.56673,5.63564
5.68684,5.75775
5.55182,5.62276
5.53359,5.60444



7.66969,7.7569
6.58861,6.67301
6.5841,6.67047
6.76839,6.85424
6.57941,6.66383
6.5843,6.66816
6.68588,6.77056
6.63391,6.72098
6.58175,6.67206
6.57022,6.65735



2.71288,2.74618
2.35058,2.38282
2.44969,2.48302
2.34919,2.38169
2.32661,2.3601
2.32184,2.35369
2.32166,2.3555
2.32566,2.35898
2.34579,2.37696
2.34381,2.37562



3.18179,3.21448
2.6483,2.68115
2.90444,2.93715
2.72676,2.75815
2.71744,2.74908
2.76407,2.79643
2.92664,2.95781
2.67577,2.70744
2.89469,2.92582
3.05764,3.08861



4.82449,4.8657
2.95387,3.0013
2.90655,2.95322
2.84337,2.88928
2.89026,2.93631
2.8273,2.87425
2.85707,2.90421
2.86202,2.90929
2.8655,2.91125
3.14779,3.19447



8.02236,8.09104
6.05884,6.12662
6.02872,6.09764
5.68462,5.75103
5.60294,5.67151
6.12795,6.19315
5.62721,5.6965
5.77207,5.84145
5.54101,5.61325
5.56397,5.63384



10.7513,10.9056
8.37356,8.4816
8.30145,8.41016
8.19396,8.30004
8.18488,8.28656
8.20715,8.30914
8.28433,8.38859
8.18338,8.28847
8.65739,8.76459
8.22021,8.32138



30.3441,30.6342
24.8494,25.094
24.5232,24.7649
24.7279,24.9558
24.4254,24.6536
24.4473,24.6842
24.439,24.6771
24.485,24.7274
24.9702,25.2069
24.3633,24.5912



21.8694,22.1361
19.561,19.8282
19.2107,19.477
19.1806,19.4456
19.149,19.4076
19.7585,20.0169
19.0935,19.3542
20.0213,20.2791
20.4757,20.7302
19.4478,19.7003



5.27293,5.33934
4.60101,4.66419
4.56644,4.63234
4.59356,4.65969
4.62489,4.69037
4.62661,4.69117
4.61441,4.68102
4.54828,4.61261
4.55879,4.62443
4.54231,4.60872



8.55399,8.61985
7.19308,7.25907
7.06055,7.13206
6.95613,7.0256
6.71415,6.78296
7.21958,7.28799
6.92529,6.99531
6.94981,7.02019
7.33561,7.40485
6.90896,6.97955



16.7796,17.0174
14.5496,14.7153
14.3421,14.5032
14.3203,14.4844
14.2979,14.4615
14.2988,14.4638
14.295,14.4564
14.4724,14.636
14.3735,14.5394
14.4395,14.6023



10.0291,10.136
9.09381,9.21515
8.81729,8.93401
8.78147,8.90434
8.76941,8.89297
9.05091,9.15795
8.82335,8.94524
8.85005,8.95753
8.76464,8.88545
8.83242,8.95533



17.7923,17.988
15.5805,15.7472
15.2624,15.4274
15.2574,15.4235
14.8959,15.0566
14.645,14.8069
14.8195,14.9803
14.76,14.9271
14.9503,15.1154
14.8659,15.034



14.3974,14.5916
12.435,12.5995
12.6402,12.8451
12.4211,12.5908
12.2058,12.377
12.1657,12.3312
12.5761,12.7431
12.2604,12.4328
12.5754,12.7413
12.9462,13.1171



